day,interest_tag,N Rows
3592166400,devops,8
3592166400,digital-forensics,3
3592166400,digital-painting,1
3592166400,disaster-recovery,3
3592166400,distributed-systems,1
3592166400,distributed-systems-patterns,1
3592166400,domain-driven-design,1
3592166400,dreamweaver,1
3592166400,ef,7
3592166400,endpoint-management,4
3592166400,entity-framework,7
3592166400,environment-lighting,1
3592166400,es6,1
3592166400,excel,5
3592166400,exchange-server,2
3592166400,express,1
3592166400,functional-programming,1
3592166400,game-art,1
3592166400,game-programming,1
3592166400,game-texturing,1
3592166400,git,7
3592166400,google-analytics,1
3592166400,graphic-design,4
3592166400,hadoop,1
3592166400,hard-surface-modeling,1
3592166400,hard-surface-sculpting,1
3592166400,hardware,5
3592166400,html,1
3592166400,html5,18
3592166400,http,6
3592166400,ice-cream-sandwich,7
3592166400,illustration,2
3592166400,illustrator,2
3592166400,image-editing,4
3592166400,incident-response,2
3592166400,indesign,1
3592166400,information-security,16
3592166400,interactive-design,1
3592166400,ios,3
3592166400,ios7,3
3592166400,ios8,3
3592166400,it-fundamentals,11
3592166400,it-governance,5
3592166400,java,15
3592166400,javascript,29
3592166400,javascript-frameworks,24
3592166400,javascript-libraries,24
3592166400,jquery,3
3592166400,junit,11
3592166400,justmock,11
3592166400,leadership,5
3592166400,linq,1
3592166400,linux,3
3592166400,machine-learning,16
3592166400,malware-analysis,8
3592166400,management,2
3592166400,marmoset-toolbag,1
3592166400,marvelous-designer,1
3592166400,maya,1
3592166400,messaging-collaboration,1
3592166400,microsoft-azure,7
3592166400,microsoft-office,1
3592166400,microsoft-project,1
3592166400,mobile-design,7
3592166400,mobile-device-management,3
3592166400,mongodb,1
3592166400,muse,1
3592166400,mvc,8
3592166400,mvc2,8
3592166400,mvc3,8
3592166400,mvc4,8
3592166400,mvc5,8
3592166400,mvc4-ioc,8
3592166400,mvc-html-helpers,8
3592166400,mvc-scaffolding,8
3592166400,mvc-testing,8
3592166400,network-infrastructure,4
3592166400,network-security,7
3592166400,nodejs,17
3592166400,object-oriented-programming,2
3592166400,office,1
3592166400,operating-systems,15
3592166400,outlook,1
3592166400,penetration-testing,5
3592166400,performance,4
3592166400,performance-optimization,4
3592166400,photography,1
3592166400,photoshop,6
3592166400,php,1
3592166400,powerpoint,1
3592166400,powershell,3
3592166400,powershell-v3,3
3592166400,premiere-pro,1
3592166400,problem-solving,1
3592166400,productivity,1
3592166400,productivity-apps,2
3592166400,professional-development,2
3592166400,project-management,6
3592166400,puppet,1
3592166400,python,33
3592166400,quixel-suite,1
3592166400,react.js,13
3592166400,requirements-gathering,3
3592166400,responsive-design,4
3592166400,rest,1
3592166400,restful-api,1
3592166400,r-framework,6
3592166400,routing,2
3592166400,routing-switching,2
3592166400,ruby,1
3592166400,salesforce,1
3592166400,scrum,2
3592166400,secure-by-design,5
3592166400,security,1
3592166400,security-auditing,6
3592166400,security-fundamentals,9
3592166400,server-infrastructure,9
3592166400,sharepoint,3
3592166400,sketch,2
3592166400,sketchup,1
3592166400,soa,1
3592166400,soft-skills,3
3592166400,solid,1
3592166400,solid-principles,1
3592166400,spa,1
3592166400,sprig,2
3592166400,spring,2
3592166400,spring-mvc,2
3592166400,sql,15
3592166400,sql-server,8
3592166400,ssas,1
3592166400,ssis,4
3592166400,storage,3
3592166400,structural-modeling,1
3592166400,substance-painter,1
3592166400,switching,2
3592166400,system-center,2
3592166400,troubleshooting,2
3592166400,typescript,10
3592166400,typography,1
3592166400,ui,1
3592166400,ui-design,6
3592166400,unit-testing,11
3592166400,unreal-engine,1
3592166400,uv-mapping,1
3592166400,ux-design,2
3592166400,ux-design2,2
3592166400,video-editing,1
3592166400,virtualization,9
3592166400,visual-c++,2
3592166400,visual-design,8
3592166400,vmware-vcloud,2
3592166400,vmware-vsphere,7
3592166400,vsphere,7
3592166400,webapi,3
3592166400,webapi-ui,3
3592166400,web-design,2
3592166400,website-security,6
3592166400,windows-azure,7
3592166400,windows-communication-foundation,1
3592166400,windows-server,2
3592166400,wireless-networking,2
3592166400,wordpress,1
3592166400,xamarin,2
3592166400,xendesktop,1
3592166400,zbrush,1
3592252800,.net,18
3592252800,.net-distributed-systems,2
3592252800,2d-animation,2
3592252800,3d-animation,2
3592252800,3d-dynamics,2
3592252800,3d-lighting,2
3592252800,3d-modeling,2
3592252800,3d-printing,1
3592252800,3d-rendering,2
3592252800,3d-rigging,2
3592252800,3d-sculpting,1
3592252800,3ds-max,2
3592252800,3d-texturing,1
3592252800,3d-uv-mapping,1
3592252800,adfs,1
3592252800,adobe,3
3592252800,after-effects,3
3592252800,agile,9
3592252800,algorithms,4
3592252800,android,10
3592252800,angular,22
3592252800,animate,1
3592252800,api-design,5
3592252800,app-deployment,1
3592252800,application-virtualization,1
3592252800,architecture,4
3592252800,arduino,1
3592252800,arnold,1
3592252800,art-and-design,1
3592252800,asp.net,14
3592252800,asp.net-core,6
3592252800,asp.net-mvc,6
3592252800,assembly-modeling,1
3592252800,async,2
3592252800,audition,1
3592252800,authentication,1
3592252800,authorization,6
3592252800,automated-testing,2
3592252800,automation,6
3592252800,aws,5
3592252800,aws-databases,2
3592252800,azure,8
3592252800,azure-deployment,8
3592252800,azure-mobile-services,7
3592252800,bash,1
3592252800,beginner-programming,8
3592252800,big-data,11
3592252800,blender,1
3592252800,bootstrap,12
3592252800,broadcast-motion-graphics,1
3592252800,build-automation,3
3592252800,business-analysis,2
3592252800,business-intelligence,7
3592252800,c#,26
3592252800,c++,5
3592252800,cad-assembly,1
3592252800,cad-drafting,1
3592252800,cad-modeling,1
3592252800,cad-part,1
3592252800,cad-rendering,3
3592252800,cad-sketching,1
3592252800,cad-visualization,3
3592252800,cam,1
3592252800,character-animation,1
3592252800,character-modeling,1
3592252800,cinema-4d,1
3592252800,cloud-computing,19
3592252800,communication,3
3592252800,compositing,1
3592252800,comptia-security+,1
3592252800,concurrency,1
3592252800,configuration-management,6
3592252800,continuous-integration,1
3592252800,cplusplus,5
3592252800,cpp,5
3592252800,cryptography,6
3592252800,css,8
3592252800,css3,1
3592252800,customer-service,1
3592252800,data,2
3592252800,data-analysis,14
3592252800,database-administration,4
3592252800,database-design,2
3592252800,database-developer-tools,3
3592252800,data-modeling,1
3592252800,data-science,7
3592252800,data-structures,5
3592252800,data-visualization,11
3592252800,data-warehousing,3
3592252800,design-and-art,3
3592252800,design-patterns,19
3592252800,desktop-virtualization,2
3592252800,developer-tools,3
3592252800,devops,16
3592252800,digital-forensics,9
3592252800,digital-painting,2
3592252800,disaster-recovery,10
3592252800,distributed-systems,2
3592252800,distributed-systems-patterns,2
3592252800,django,1
3592252800,docker,5
3592252800,drafting-drawings,1
3592252800,dreamweaver,1
3592252800,ef,6
3592252800,elasticsearch,1
3592252800,endpoint-management,3
3592252800,entity-framework,6
3592252800,environment-modeling,1
3592252800,es6,3
3592252800,excel,2
3592252800,functional-programming,3
3592252800,fusion-360,2
3592252800,game-art,1
3592252800,game-design,2
3592252800,game-modeling,2
3592252800,game-programming,3
3592252800,game-texturing,1
3592252800,general-programming,8
3592252800,generic-programming,1
3592252800,generics,1
3592252800,git,12
3592252800,github,1
3592252800,golang,2
3592252800,google-analytics,2
3592252800,gradle,1
3592252800,graphic-design,11
3592252800,hadoop,3
3592252800,handlebars,1
3592252800,hard-surface-modeling,1
3592252800,hardware,1
3592252800,hive,1
3592252800,html,3
3592252800,html5,21
3592252800,http,3
3592252800,ice-cream-sandwich,10
3592252800,illustration,7
3592252800,illustrator,2
3592252800,image-editing,3
3592252800,incident-response,4
3592252800,indesign,1
3592252800,information-security,17
3592252800,interactive-design,1
3592252800,interfaces,5
3592252800,inventor,1
3592252800,ios,11
3592252800,ios7,11
3592252800,ios8,11
3592252800,it-fundamentals,8
3592252800,it-governance,6
3592252800,java,16
3592252800,javascript,31
3592252800,javascript-frameworks,30
3592252800,javascript-libraries,30
3592252800,jenkins,1
3592252800,jpa,1
3592252800,jquery,9
3592252800,json,2
3592252800,junit,4
3592252800,justmock,4
3592252800,jvm,1
3592252800,leadership,4
3592252800,lightroom,1
3592252800,linux,3
3592252800,machine-learning,12
3592252800,malware-analysis,3
3592252800,management,3
3592252800,mapreduce,1
3592252800,matlab,1
3592252800,maya,4
3592252800,microservices,4
3592252800,microsoft-azure,8
3592252800,microsoft-office,1
3592252800,microsoft-project,1
3592252800,mobile-design,14
3592252800,mobile-device-management,4
3592252800,mongodb,3
3592252800,motion-graphics,1
3592252800,mvc,6
3592252800,mvc2,6
3592252800,mvc3,6
3592252800,mvc4,6
3592252800,mvc5,6
3592252800,mvc4-ioc,6
3592252800,mvc-html-helpers,6
3592252800,mvc-scaffolding,6
3592252800,mvc-testing,6
3592252800,mysql,3
3592252800,network-infrastructure,10
3592252800,network-security,9
3592252800,nodejs,16
3592252800,nosql,1
3592252800,objective-c,1
3592252800,object-oriented-programming,5
3592252800,office,1
3592252800,offshore-development,1
3592252800,operating-systems,5
3592252800,parametric-modeling,1
3592252800,part-modeling,1
3592252800,penetration-testing,7
3592252800,performance,8
3592252800,performance-monitoring,3
3592252800,performance-optimization,8
3592252800,photoshop,4
3592252800,php,5
3592252800,pl-sql,2
3592252800,postgresql,1
3592252800,powershell,4
3592252800,powershell-v3,4
3592252800,premiere-pro,3
3592252800,problem-solving,2
3592252800,productivity,1
3592252800,professional-development,3
3592252800,project-management,9
3592252800,python,21
3592252800,qt-framework,1
3592252800,raspberry-pi,1
3592252800,react.js,14
3592252800,reactive,1
3592252800,regular-expressions,1
3592252800,reporting,3
3592252800,requirements-gathering,3
3592252800,responsive-design,11
3592252800,rest,4
3592252800,restful-api,4
3592252800,rethinkdb,1
3592252800,r-framework,1
3592252800,ruby,1
3592252800,salesforce,1
3592252800,scala,1
3592252800,scalability,1
3592252800,scaling,1
3592252800,secure-by-design,2
3592252800,security,3
3592252800,security-auditing,6
3592252800,security-fundamentals,7
3592252800,self-marketing,1
3592252800,server-infrastructure,11
3592252800,sharepoint,1
3592252800,sketchbook,3
3592252800,soft-skills,4
3592252800,software-development-process,1
3592252800,software-engineering,1
3592252800,software-maintenance,1
3592252800,software-practices,9
3592252800,solidworks,1
3592252800,spark,1
3592252800,sprig,5
3592252800,spring,5
3592252800,spring-mvc,5
3592252800,sql,16
3592252800,sqlite,1
3592252800,sql-server,11
3592252800,ssis,4
3592252800,storage,4
3592252800,sublime,3
3592252800,substance-painter,1
3592252800,swift,2
3592252800,system-center,3
3592252800,tdd,3
3592252800,technical-debt,1
3592252800,test-driven-development,3
3592252800,threading,1
3592252800,troubleshooting,3
3592252800,typescript,11
3592252800,ui,5
3592252800,ui-design,8
3592252800,unit-testing,4
3592252800,unity,1
3592252800,unreal-engine,1
3592252800,uv-mapping,1
3592252800,ux-design,12
3592252800,ux-design2,12
3592252800,vb,1
3592252800,vb.net,1
3592252800,video-editing,3
3592252800,vim,3
3592252800,virtualization,4
3592252800,visual-basic,1
3592252800,visual-c++,5
3592252800,visual-design,14
3592252800,visualization-rendering,3
3592252800,visual-studio,2
3592252800,visual-studio-2010,1
3592252800,visual-studio-2012,1
3592252800,visual-studio-2013,1
3592252800,visual-studio-2015,1
3592252800,visual-studio-2010-performance-testing,3
3592252800,visual-studio-code,1
3592252800,visual-studio-data-tools,1
3592252800,visual-studio-team-system,1
3592252800,vmware-vcloud,2
3592252800,vmware-vsphere,4
3592252800,vsphere,4
3592252800,wacom,1
3592252800,webapi,1
3592252800,webapi-ui,1
3592252800,web-components,1
3592252800,web-design,3
3592252800,webmatrix,3
3592252800,web-server-administration,4
3592252800,website-security,7
3592252800,webstorm,3
3592252800,windows-azure,8
3592252800,wireless-networking,1
3592252800,xamarin,5
3592252800,xenapp,2
3592252800,xendesktop,1
3592252800,xml,2
3592252800,zbrush,1
3592339200,.net,19
3592339200,2d-animation,8
3592339200,3d-animation,8
3592339200,3d-dynamics,3
3592339200,3d-lighting,4
3592339200,3d-modeling,9
3592339200,3d-rendering,6
3592339200,3d-rigging,2
3592339200,3d-sculpting,2
3592339200,3ds-max,5
3592339200,3d-texturing,2
3592339200,3d-visualization,1
3592339200,adobe,13
3592339200,after-effects,13
3592339200,agile,4
3592339200,algorithms,1
3592339200,android,13
3592339200,angular,15
3592339200,animate,5
3592339200,animation,3
3592339200,api-design,2
3592339200,architecture,3
3592339200,arnold,1
3592339200,art-and-design,5
3592339200,asp.net,10
3592339200,asp.net-core,12
3592339200,asp.net-mvc,1
3592339200,async,3
3592339200,authorization,2
3592339200,automated-testing,1
3592339200,automation,15
3592339200,aws,3
3592339200,aws-databases,1
3592339200,azure,5
3592339200,azure-deployment,5
3592339200,azure-mobile-services,4
3592339200,big-data,6
3592339200,blender,3
3592339200,blogging,1
3592339200,bootstrap,12
3592339200,broadcast-motion-graphics,6
3592339200,build-automation,5
3592339200,business-analysis,9
3592339200,business-intelligence,8
3592339200,c,3
3592339200,c#,18
3592339200,c++,5
3592339200,cad-documentation,1
3592339200,cad-drafting,1
3592339200,cad-rendering,1
3592339200,cad-visualization,1
3592339200,career-path,1
3592339200,character-animation,2
3592339200,cinema-4d,2
3592339200,cloud-computing,14
3592339200,cloud-foundry,1
3592339200,communication,3
3592339200,compositing,4
3592339200,comptia-linux+,1
3592339200,comptia-network+,3
3592339200,comptia-security+,7
3592339200,concept-design,1
3592339200,configuration-management,7
3592339200,corel-painter,1
3592339200,cplusplus,5
3592339200,cpp,5
3592339200,crm,2
3592339200,cross-platform,3
3592339200,cryptography,5
3592339200,crystal-reports,1
3592339200,css,14
3592339200,css3,3
3592339200,data-analysis,14
3592339200,database-administration,3
3592339200,database-design,4
3592339200,data-science,6
3592339200,data-structures,3
3592339200,data-visualization,5
3592339200,data-warehousing,2
3592339200,design-and-art,6
3592339200,design-patterns,9
3592339200,devops,9
3592339200,digital-audio,3
3592339200,disaster-recovery,4
3592339200,docker,1
3592339200,drafting-drawings,1
3592339200,edge-code,2
3592339200,electronics,5
3592339200,endpoint-management,5
3592339200,entrepreneurship,1
3592339200,environment-lighting,2
3592339200,environment-modeling,2
3592339200,excel,4
3592339200,exchange-server,3
3592339200,extjs,3
3592339200,facebook,1
3592339200,game-design,1
3592339200,game-modeling,4
3592339200,game-programming,5
3592339200,git,5
3592339200,graphic-design,4
3592339200,hardware,9
3592339200,hdr-light-studio,1
3592339200,hibernate,1
3592339200,houdini,1
3592339200,html5,17
3592339200,http,7
3592339200,ice-cream-sandwich,13
3592339200,illustration,4
3592339200,illustrator,4
3592339200,image-editing,6
3592339200,incident-response,4
3592339200,information-security,18
3592339200,interactive-design,3
3592339200,internet-of-things,3
3592339200,ios,5
3592339200,ios7,5
3592339200,ios8,5
3592339200,it-fundamentals,16
3592339200,it-governance,6
3592339200,java,6
3592339200,javascript,24
3592339200,javascript-frameworks,17
3592339200,javascript-libraries,17
3592339200,jquery,5
3592339200,json,3
3592339200,junit,1
3592339200,justmock,1
3592339200,katana,1
3592339200,leadership,9
3592339200,lightroom,2
3592339200,linux,5
3592339200,lync-server,4
3592339200,machine-learning,9
3592339200,management,3
3592339200,marketing,3
3592339200,maya,5
3592339200,mdx,1
3592339200,messaging-collaboration,7
3592339200,microservices,1
3592339200,microsoft-azure,5
3592339200,microsoft-dynamics,1
3592339200,microsoft-office,3
3592339200,microsoft-project,2
3592339200,mobile-design,11
3592339200,motion-graphics,6
3592339200,mvc,1
3592339200,mvc2,1
3592339200,mvc3,1
3592339200,mvc4,1
3592339200,mvc5,1
3592339200,mvc4-ioc,1
3592339200,mvc-html-helpers,1
3592339200,mvc-scaffolding,1
3592339200,mvc-testing,1
3592339200,mysql,4
3592339200,network-infrastructure,8
3592339200,network-security,14
3592339200,nodejs,8
3592339200,nuke,1
3592339200,objective-c,3
3592339200,object-oriented-programming,7
3592339200,office,3
3592339200,office-365,1
3592339200,operating-systems,8
3592339200,oracle-database,1
3592339200,outlook,1
3592339200,payments,3
3592339200,penetration-testing,4
3592339200,performance,5
3592339200,performance-optimization,5
3592339200,perl,3
3592339200,photography,2
3592339200,photoshop,11
3592339200,php,3
3592339200,pipeline,3
3592339200,postgresql,3
3592339200,powerpoint,1
3592339200,powershell,4
3592339200,powershell-v3,4
3592339200,premiere-pro,4
3592339200,problem-solving,1
3592339200,productivity,1
3592339200,productivity-apps,2
3592339200,professional-development,6
3592339200,project-management,20
3592339200,python,17
3592339200,react.js,4
3592339200,realflow,2
3592339200,renderman,1
3592339200,requirements-gathering,1
3592339200,responsive-design,5
3592339200,rest,4
3592339200,restful-api,4
3592339200,routing,3
3592339200,routing-switching,3
3592339200,salesforce,2
3592339200,sap,2
3592339200,scrum,5
3592339200,secure-by-design,4
3592339200,security,1
3592339200,security-auditing,4
3592339200,security-fundamentals,13
3592339200,selenium,1
3592339200,self-marketing,1
3592339200,seo,1
3592339200,server-infrastructure,10
3592339200,sharepoint,5
3592339200,social-media,5
3592339200,soft-skills,3
3592339200,software-practices,1
3592339200,sql,10
3592339200,sqlite,3
3592339200,sql-server,6
3592339200,ssas,2
3592339200,ssis,2
3592339200,ssms,1
3592339200,startup,1
3592339200,storage,6
3592339200,swift,3
3592339200,switching,3
3592339200,system-center,3
3592339200,tcpip,3
3592339200,tdd,2
3592339200,test-driven-development,2
3592339200,travel,1
3592339200,troubleshooting,4
3592339200,typescript,8
3592339200,ui,3
3592339200,ui-design,11
3592339200,uml,3
3592339200,unit-testing,1
3592339200,unreal-engine,1
3592339200,ux-design,3
3592339200,ux-design2,3
3592339200,video-editing,6
3592339200,virtualization,8
3592339200,visio,1
3592339200,visual-c++,5
3592339200,visual-design,14
3592339200,visual-studio,5
3592339200,vmware-vsphere,7
3592339200,v-ray,2
3592339200,vsphere,7
3592339200,webapi,3
3592339200,webapi-ui,3
3592339200,web-design,1
3592339200,web-services,3
3592339200,website-security,3
3592339200,windows-10,1
3592339200,windows-azure,5
3592339200,windows-server,3
3592339200,wireless-networking,3
3592339200,word,1
3592339200,wordpress,6
3592339200,xamarin,1
3592339200,xml,1
3592339200,zbrush,4
3592425600,.net,16
3592425600,.net-distributed-systems,1
3592425600,2d-animation,8
3592425600,3d-animation,9
3592425600,3d-dynamics,9
3592425600,3d-lighting,11
3592425600,3d-modeling,10
3592425600,3d-printing,2
3592425600,3d-rendering,8
3592425600,3d-rigging,7
3592425600,3d-scripting,1
3592425600,3d-sculpting,7
3592425600,3ds-max,4
3592425600,3d-texturing,9
3592425600,3d-uv-mapping,2
3592425600,3d-visualization,1
3592425600,access,3
3592425600,adobe,15
3592425600,after-effects,9
3592425600,agile,18
3592425600,ajax,2
3592425600,algorithms,3
3592425600,android,14
3592425600,angular,18
3592425600,animate,1
3592425600,api-design,8
3592425600,app-deployment,2
3592425600,architecture,7
3592425600,arduino,1
3592425600,arnold,1
3592425600,art-and-design,1
3592425600,asp.net,13
3592425600,asp.net-core,13
3592425600,asp.net-mvc,14
3592425600,assembly-modeling,1
3592425600,async,9
3592425600,authentication,4
3592425600,authorization,4
3592425600,automated-testing,6
3592425600,automation,12
3592425600,aws,10
3592425600,aws-databases,7
3592425600,azure,9
3592425600,azure-deployment,9
3592425600,azure-mobile-services,9
3592425600,bash,3
3592425600,beginner-programming,1
3592425600,behavior-driven-development,1
3592425600,big-data,14
3592425600,blogging,2
3592425600,bootstrap,8
3592425600,broadcast-motion-graphics,4
3592425600,business-analysis,7
3592425600,business-intelligence,14
3592425600,c,1
3592425600,c#,21
3592425600,c++,6
3592425600,cad-assembly,1
3592425600,cad-drafting,1
3592425600,cad-modeling,3
3592425600,cad-part,2
3592425600,cad-rendering,3
3592425600,cad-sketching,3
3592425600,cad-visualization,3
3592425600,cassandra,1
3592425600,character-animation,4
3592425600,character-design,3
3592425600,character-modeling,6
3592425600,character-rigging,4
3592425600,character-sculpting,1
3592425600,cinema-4d,5
3592425600,cloud-computing,30
3592425600,cloud-foundry,1
3592425600,clr,1
3592425600,code-first,1
3592425600,communication,13
3592425600,compositing,7
3592425600,comptia-security+,1
3592425600,computer-science,2
3592425600,concurrency,1
3592425600,configuration-management,3
3592425600,continuous-integration,7
3592425600,cplusplus,6
3592425600,cpp,6
3592425600,crm,3
3592425600,cryptography,4
3592425600,crystal-reports,1
3592425600,css,10
3592425600,css3,3
3592425600,customer-service,4
3592425600,d3.js,1
3592425600,dashboards,1
3592425600,data,3
3592425600,data-analysis,21
3592425600,database-administration,11
3592425600,database-design,5
3592425600,database-development,1
3592425600,data-modeling,3
3592425600,data-science,11
3592425600,data-structures,6
3592425600,data-visualization,10
3592425600,data-warehousing,4
3592425600,dependency-injection,2
3592425600,design-and-art,2
3592425600,design-patterns,28
3592425600,desktop-publishing,1
3592425600,devops,6
3592425600,digital-audio,1
3592425600,digital-forensics,2
3592425600,digital-painting,4
3592425600,disaster-recovery,5
3592425600,distributed-systems,2
3592425600,distributed-systems-patterns,1
3592425600,docker,1
3592425600,domain-driven-design,2
3592425600,drafting-drawings,1
3592425600,dreamweaver,1
3592425600,dynamics-crm,3
3592425600,edge-code,2
3592425600,ef,10
3592425600,elasticsearch,1
3592425600,endpoint-management,6
3592425600,entity-framework,10
3592425600,entrepreneurship,1
3592425600,environment-lighting,3
3592425600,environment-modeling,8
3592425600,es6,5
3592425600,excel,8
3592425600,exchange-server,1
3592425600,facebook,2
3592425600,flash,1
3592425600,flux,1
3592425600,fumefx,1
3592425600,functional-programming,7
3592425600,fusion-360,1
3592425600,game-art,3
3592425600,game-design,1
3592425600,game-modeling,1
3592425600,game-texturing,3
3592425600,general-programming,1
3592425600,generic-programming,8
3592425600,generics,8
3592425600,git,17
3592425600,github,1
3592425600,golang,1
3592425600,google-analytics,3
3592425600,graphic-design,3
3592425600,gulp,1
3592425600,hadoop,1
3592425600,hard-surface-modeling,7
3592425600,hard-surface-sculpting,1
3592425600,hardware,3
3592425600,hibernate,1
3592425600,hive,1
3592425600,houdini,3
3592425600,html,3
3592425600,html5,14
3592425600,http,8
3592425600,ice-cream-sandwich,14
3592425600,illustration,5
3592425600,illustrator,3
3592425600,image-editing,4
3592425600,image-processing,1
3592425600,incident-response,4
3592425600,indesign,2
3592425600,indexing,1
3592425600,information-security,17
3592425600,integration-testing,3
3592425600,interfaces,1
3592425600,internet-of-things,1
3592425600,inversion-of-control,1
3592425600,ios,5
3592425600,ios7,5
3592425600,ios8,5
3592425600,it-fundamentals,22
3592425600,it-governance,5
3592425600,java,12
3592425600,javascript,20
3592425600,javascript-frameworks,19
3592425600,javascript-libraries,19
3592425600,jira,6
3592425600,jquery,8
3592425600,json,8
3592425600,junit,11
3592425600,justmock,11
3592425600,kanban,1
3592425600,katana,1
3592425600,leadership,17
3592425600,lightroom,2
3592425600,linq,7
3592425600,linux,4
3592425600,machine-learning,18
3592425600,maintainable-code,2
3592425600,malware-analysis,1
3592425600,management,11
3592425600,mapreduce,1
3592425600,marketing,4
3592425600,marmoset-toolbag,1
3592425600,marvelous-designer,1
3592425600,matchmover,1
3592425600,matchmoving,1
3592425600,maya,9
3592425600,mdx,1
3592425600,mental-ray,2
3592425600,messaging-collaboration,4
3592425600,microservices,4
3592425600,microsoft-azure,10
3592425600,microsoft-dynamics,2
3592425600,microsoft-office,8
3592425600,microsoft-project,2
3592425600,microsoft-test-manager,1
3592425600,mobile-design,9
3592425600,mobile-device-management,1
3592425600,model-view-viewmodel,2
3592425600,mongodb,3
3592425600,motion-graphics,4
3592425600,muse,1
3592425600,mvc,14
3592425600,mvc2,14
3592425600,mvc3,14
3592425600,mvc4,14
3592425600,mvc5,14
3592425600,mvc4-ioc,14
3592425600,mvc-html-helpers,14
3592425600,mvc-scaffolding,14
3592425600,mvc-testing,14
3592425600,mvvm,2
3592425600,mysql,4
3592425600,network-infrastructure,11
3592425600,network-security,6
3592425600,nodejs,18
3592425600,nosql,3
3592425600,n-tier-design,2
3592425600,nuget,1
3592425600,nuke,2
3592425600,object-oriented-programming,11
3592425600,object-relational-mapping,3
3592425600,office,8
3592425600,office-365,4
3592425600,offshore-development,1
3592425600,operating-systems,5
3592425600,orm,3
3592425600,outlook,2
3592425600,paas,1
3592425600,part-modeling,2
3592425600,penetration-testing,7
3592425600,performance,9
3592425600,performance-monitoring,2
3592425600,performance-optimization,9
3592425600,photography,1
3592425600,photoshop,16
3592425600,php,1
3592425600,pipeline,1
3592425600,pl-sql,1
3592425600,postgresql,1
3592425600,powerpivot,1
3592425600,powerpoint,6
3592425600,powershell,4
3592425600,powershell-v3,4
3592425600,premiere-pro,4
3592425600,print-design,1
3592425600,prism,1
3592425600,problem-solving,3
3592425600,productivity,2
3592425600,productivity-apps,7
3592425600,professional-development,9
3592425600,project-management,17
3592425600,python,18
3592425600,querying,1
3592425600,raspberry-pi,1
3592425600,react.js,17
3592425600,reactive,2
3592425600,readable-code,2
3592425600,realflow,1
3592425600,redis,1
3592425600,reporting,5
3592425600,require-js,2
3592425600,requirements-gathering,3
3592425600,responsive-design,4
3592425600,rest,8
3592425600,restful-api,8
3592425600,rethinkdb,1
3592425600,r-framework,4
3592425600,salesforce,7
3592425600,sap,1
3592425600,scrum,7
3592425600,secure-by-design,2
3592425600,security,1
3592425600,security-auditing,2
3592425600,security-fundamentals,5
3592425600,selenium,1
3592425600,self-marketing,2
3592425600,seo,2
3592425600,server-infrastructure,8
3592425600,sharepoint,5
3592425600,soa,3
3592425600,social-media,2
3592425600,soft-skills,20
3592425600,software-defined-networking,1
3592425600,software-development-process,1
3592425600,software-engineering,1
3592425600,software-maintenance,1
3592425600,software-practices,10
3592425600,solid,2
3592425600,solid-principles,2
3592425600,spark,2
3592425600,sprig,1
3592425600,spring,1
3592425600,spring-mvc,1
3592425600,sql,20
3592425600,sql-server,18
3592425600,ssas,3
3592425600,ssis,5
3592425600,ssrs,2
3592425600,startup,2
3592425600,storage,4
3592425600,substance-designer,1
3592425600,substance-painter,2
3592425600,sugar-crm,2
3592425600,swift,3
3592425600,syntheyes,1
3592425600,system-center,1
3592425600,task-parallel-library,3
3592425600,tcpip,1
3592425600,tdd,8
3592425600,technical-debt,1
3592425600,test-driven-development,8
3592425600,testing,2
3592425600,tfs,2
3592425600,tfs-2010,2
3592425600,tfs-2012,2
3592425600,tfs-2013,2
3592425600,threading,1
3592425600,travel,2
3592425600,troubleshooting,2
3592425600,t-sql,5
3592425600,typescript,10
3592425600,typography,2
3592425600,ui,4
3592425600,ui-design,7
3592425600,umbraco,2
3592425600,unit-testing,11
3592425600,unity,6
3592425600,unreal-engine,2
3592425600,user-centered-design,1
3592425600,uvlayout,1
3592425600,uv-mapping,2
3592425600,ux-design,8
3592425600,ux-design2,8
3592425600,vfx-scripting,2
3592425600,video-editing,6
3592425600,virtualization,7
3592425600,visio,3
3592425600,visual-c++,6
3592425600,visual-design,10
3592425600,visualization-rendering,2
3592425600,visual-studio,2
3592425600,visual-studio-2010,2
3592425600,visual-studio-2012,2
3592425600,visual-studio-2013,2
3592425600,visual-studio-2015,2
3592425600,visual-studio-2010-performance-testing,2
3592425600,visual-studio-code,1
3592425600,visual-studio-data-tools,2
3592425600,visual-studio-team-system,2
3592425600,vmware-vsphere,3
3592425600,vsphere,3
3592425600,webapi,4
3592425600,webapi-ui,4
3592425600,web-design,3
3592425600,webforms,1
3592425600,webforms-mobile,1
3592425600,web-server-administration,2
3592425600,web-services,1
3592425600,website-security,6
3592425600,windows,1
3592425600,windows-10,5
3592425600,windows-7-development,1
3592425600,windows-8-development,1
3592425600,windows-azure,10
3592425600,windows-communication-foundation,3
3592425600,windows-forms,1
3592425600,winjs,1
3592425600,word,4
3592425600,wordpress,7
3592425600,wpf,2
3592425600,xamarin,3
3592425600,xaml,1
3592425600,xml,6
3592425600,xml-reporting,5
3592425600,zbrush,4
3592512000,.net,12
3592512000,.net-debugging,1
3592512000,.net-distributed-systems,1
3592512000,2d-animation,1
3592512000,3d-animation,4
3592512000,3d-dynamics,2
